Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,season,HTHG,HTAG,HTR
P1,02/05/2005,Guimaraes,Penafiel,2,1,H,2004-2005,1.0,1.0,D
P1,06/05/2005,Belenenses,Nacional,1,0,H,2004-2005,1.0,0.0,H
P1,07/05/2005,Boavista,Sp Braga,1,2,A,2004-2005,0.0,2.0,A
P1,07/05/2005,Penafiel,Benfica,1,0,H,2004-2005,0.0,0.0,D
P1,08/05/2005,Beira Mar,Academica,0,0,D,2004-2005,0.0,0.0,D
P1,08/05/2005,Estoril,Gil Vicente,2,0,H,2004-2005,1.0,0.0,H
P1,08/05/2005,Leiria,Setubal,0,2,A,2004-2005,0.0,0.0,D
P1,08/05/2005,Moreirense,Porto,1,1,D,2004-2005,1.0,0.0,H
P1,08/05/2005,Rio Ave,Maritimo,0,0,D,2004-2005,0.0,0.0,D
P1,09/05/2005,Sp Lisbon,Guimaraes,1,0,H,2004-2005,0.0,0.0,D
P1,14/05/2005,Academica,Moreirense,0,4,A,2004-2005,0.0,1.0,A
P1,14/05/2005,Benfica,Sp Lisbon,1,0,H,2004-2005,0.0,0.0,D
P1,14/05/2005,Gil Vicente,Belenenses,1,0,H,2004-2005,0.0,0.0,D
P1,14/05/2005,Guimaraes,Boavista,2,0,H,2004-2005,1.0,0.0,H
P1,14/05/2005,Maritimo,Leiria,2,0,H,2004-2005,2.0,0.0,H
P1,14/05/2005,Nacional,Penafiel,1,3,A,2004-2005,0.0,2.0,A
P1,14/05/2005,Rio Ave,Porto,0,2,A,2004-2005,0.0,0.0,D
P1,14/05/2005,Setubal,Estoril,2,2,D,2004-2005,0.0,1.0,A
P1,14/05/2005,Sp Braga,Beira Mar,1,1,D,2004-2005,1.0,1.0,D
P1,22/05/2005,Beira Mar,Guimaraes,2,2,D,2004-2005,0.0,2.0,A
P1,22/05/2005,Belenenses,Setubal,0,0,D,2004-2005,0.0,0.0,D
P1,22/05/2005,Boavista,Benfica,1,1,D,2004-2005,1.0,1.0,D
P1,22/05/2005,Estoril,Maritimo,0,1,A,2004-2005,0.0,0.0,D
P1,22/05/2005,Leiria,Rio Ave,0,3,A,2004-2005,0.0,2.0,A
P1,22/05/2005,Moreirense,Sp Braga,2,1,H,2004-2005,0.0,1.0,A
P1,22/05/2005,Penafiel,Gil Vicente,1,3,A,2004-2005,1.0,1.0,D
P1,22/05/2005,Porto,Academica,1,1,D,2004-2005,0.0,0.0,D
P1,22/05/2005,Sp Lisbon,Nacional,2,4,A,2004-2005,1.0,3.0,A
P1,05/08/2022,Benfica,Arouca,4,0,H,2022-2023,3.0,0.0,H
P1,06/08/2022,Rio Ave,Vizela,0,1,A,2022-2023,0.0,0.0,D
P1,06/08/2022,Estoril,Famalicao,2,0,H,2022-2023,2.0,0.0,H
P1,06/08/2022,Porto,Maritimo,5,1,H,2022-2023,3.0,0.0,H
P1,07/08/2022,Santa Clara,Casa Pia,0,0,D,2022-2023,0.0,0.0,D
P1,07/08/2022,Sp Braga,Sp Lisbon,3,3,D,2022-2023,2.0,2.0,D
P1,07/08/2022,Chaves,Guimaraes,0,1,A,2022-2023,0.0,1.0,A
P1,07/08/2022,Portimonense,Boavista,0,1,A,2022-2023,0.0,1.0,A
P1,08/08/2022,Gil Vicente,Pacos Ferreira,1,0,H,2022-2023,0.0,0.0,D
P1,12/08/2022,Famalicao,Sp Braga,0,3,A,2022-2023,0.0,2.0,A
P1,13/08/2022,Casa Pia,Benfica,0,1,A,2022-2023,0.0,0.0,D
P1,13/08/2022,Sp Lisbon,Rio Ave,3,0,H,2022-2023,1.0,0.0,H
P1,14/08/2022,Boavista,Santa Clara,2,1,H,2022-2023,0.0,1.0,A
P1,14/08/2022,Vizela,Porto,0,1,A,2022-2023,0.0,0.0,D
P1,14/08/2022,Guimaraes,Estoril,1,0,H,2022-2023,1.0,0.0,H
P1,15/08/2022,Maritimo,Chaves,1,2,A,2022-2023,1.0,0.0,H
P1,15/08/2022,Arouca,Gil Vicente,1,0,H,2022-2023,1.0,0.0,H
P1,15/08/2022,Pacos Ferreira,Portimonense,0,3,A,2022-2023,0.0,1.0,A
P1,19/08/2022,Estoril,Rio Ave,2,2,D,2022-2023,1.0,0.0,H
P1,20/08/2022,Santa Clara,Arouca,1,2,A,2022-2023,0.0,0.0,D
P1,20/08/2022,Chaves,Vizela,1,1,D,2022-2023,1.0,1.0,D
P1,20/08/2022,Porto,Sp Lisbon,3,0,H,2022-2023,1.0,0.0,H
P1,21/08/2022,Casa Pia,Boavista,2,0,H,2022-2023,0.0,0.0,D
P1,21/08/2022,Sp Braga,Maritimo,5,0,H,2022-2023,2.0,0.0,H
P1,21/08/2022,Portimonense,Guimaraes,2,1,H,2022-2023,0.0,0.0,D
P1,22/08/2022,Gil Vicente,Famalicao,0,0,D,2022-2023,0.0,0.0,D
P1,26/08/2022,Pacos Ferreira,Estoril,0,3,A,2022-2023,0.0,2.0,A
P1,27/08/2022,Maritimo,Portimonense,0,1,A,2022-2023,0.0,1.0,A
P1,27/08/2022,Boavista,Benfica,0,3,A,2022-2023,0.0,1.0,A
P1,27/08/2022,Sp Lisbon,Chaves,0,2,A,2022-2023,0.0,0.0,D
P1,28/08/2022,Famalicao,Santa Clara,1,0,H,2022-2023,1.0,0.0,H
P1,28/08/2022,Arouca,Sp Braga,0,6,A,2022-2023,0.0,4.0,A
P1,28/08/2022,Rio Ave,Porto,3,1,H,2022-2023,3.0,0.0,H
P1,29/08/2022,Guimaraes,Casa Pia,0,1,A,2022-2023,0.0,1.0,A
P1,29/08/2022,Vizela,Gil Vicente,2,2,D,2022-2023,2.0,2.0,D
P1,30/08/2022,Benfica,Pacos Ferreira,3,2,H,2022-2023,2.0,1.0,H
P1,02/09/2022,Benfica,Vizela,2,1,H,2022-2023,0.0,1.0,A
P1,02/09/2022,Estoril,Sp Lisbon,0,2,A,2022-2023,0.0,2.0,A
P1,03/09/2022,Sp Braga,Guimaraes,1,0,H,2022-2023,0.0,0.0,D
P1,03/09/2022,Gil Vicente,Porto,0,2,A,2022-2023,0.0,2.0,A
P1,04/09/2022,Casa Pia,Arouca,0,0,D,2022-2023,0.0,0.0,D
P1,04/09/2022,Santa Clara,Maritimo,2,1,H,2022-2023,0.0,1.0,A
P1,04/09/2022,Portimonense,Famalicao,1,0,H,2022-2023,0.0,0.0,D
P1,05/09/2022,Boavista,Pacos Ferreira,1,0,H,2022-2023,0.0,0.0,D
P1,05/09/2022,Chaves,Rio Ave,1,1,D,2022-2023,1.0,0.0,H
P1,09/09/2022,Guimaraes,Santa Clara,1,0,H,2022-2023,0.0,0.0,D
P1,10/09/2022,Famalicao,Benfica,0,1,A,2022-2023,0.0,0.0,D
P1,10/09/2022,Sp Lisbon,Portimonense,4,0,H,2022-2023,2.0,0.0,H
P1,10/09/2022,Porto,Chaves,3,0,H,2022-2023,1.0,0.0,H
P1,11/09/2022,Pacos Ferreira,Casa Pia,2,3,A,2022-2023,1.0,0.0,H
P1,11/09/2022,Arouca,Boavista,1,2,A,2022-2023,1.0,1.0,D
P1,11/09/2022,Maritimo,Gil Vicente,1,2,A,2022-2023,1.0,0.0,H
P1,11/09/2022,Rio Ave,Sp Braga,2,3,A,2022-2023,0.0,2.0,A
P1,12/09/2022,Vizela,Estoril,0,1,A,2022-2023,0.0,1.0,A
P1,16/09/2022,Portimonense,Chaves,1,0,H,2022-2023,1.0,0.0,H
P1,17/09/2022,Gil Vicente,Rio Ave,2,2,D,2022-2023,0.0,1.0,A
P1,17/09/2022,Santa Clara,Pacos Ferreira,1,1,D,2022-2023,1.0,0.0,H
P1,17/09/2022,Estoril,Porto,1,1,D,2022-2023,1.0,0.0,H
P1,17/09/2022,Boavista,Sp Lisbon,2,1,H,2022-2023,1.0,0.0,H
P1,18/09/2022,Arouca,Guimaraes,2,2,D,2022-2023,1.0,0.0,H
P1,18/09/2022,Benfica,Maritimo,5,0,H,2022-2023,1.0,0.0,H
P1,18/09/2022,Casa Pia,Famalicao,1,0,H,2022-2023,0.0,0.0,D
P1,18/09/2022,Sp Braga,Vizela,2,0,H,2022-2023,0.0,0.0,D
P1,30/09/2022,Sp Lisbon,Gil Vicente,3,1,H,2022-2023,2.0,0.0,H
P1,30/09/2022,Porto,Sp Braga,4,1,H,2022-2023,2.0,0.0,H
P1,01/10/2022,Vizela,Portimonense,1,0,H,2022-2023,1.0,0.0,H
P1,01/10/2022,Chaves,Estoril,1,1,D,2022-2023,1.0,0.0,H
P1,01/10/2022,Guimaraes,Benfica,0,0,D,2022-2023,0.0,0.0,D
P1,02/10/2022,Rio Ave,Santa Clara,1,0,H,2022-2023,1.0,0.0,H
P1,02/10/2022,Pacos Ferreira,Arouca,1,1,D,2022-2023,0.0,0.0,D
P1,02/10/2022,Famalicao,Boavista,4,0,H,2022-2023,2.0,0.0,H
P1,03/10/2022,Maritimo,Casa Pia,1,2,A,2022-2023,1.0,1.0,D
P1,07/10/2022,Gil Vicente,Estoril,0,1,A,2022-2023,0.0,0.0,D
P1,08/10/2022,Santa Clara,Sp Lisbon,1,2,A,2022-2023,0.0,1.0,A
P1,08/10/2022,Benfica,Rio Ave,4,2,H,2022-2023,3.0,1.0,H
P1,08/10/2022,Portimonense,Porto,0,2,A,2022-2023,0.0,1.0,A
P1,08/10/2022,Pacos Ferreira,Guimaraes,0,1,A,2022-2023,0.0,1.0,A
P1,09/10/2022,Boavista,Maritimo,1,1,D,2022-2023,1.0,0.0,H
P1,09/10/2022,Casa Pia,Vizela,0,1,A,2022-2023,0.0,0.0,D
P1,09/10/2022,Sp Braga,Chaves,0,1,A,2022-2023,0.0,1.0,A
P1,10/10/2022,Arouca,Famalicao,4,1,H,2022-2023,1.0,1.0,D
P1,21/10/2022,Porto,Benfica,0,1,A,2022-2023,0.0,0.0,D
P1,22/10/2022,Famalicao,Pacos Ferreira,2,1,H,2022-2023,1.0,1.0,D
P1,22/10/2022,Estoril,Sp Braga,0,2,A,2022-2023,0.0,2.0,A
P1,22/10/2022,Sp Lisbon,Casa Pia,3,1,H,2022-2023,0.0,1.0,A
P1,23/10/2022,Maritimo,Arouca,1,1,D,2022-2023,1.0,1.0,D
P1,23/10/2022,Vizela,Santa Clara,0,1,A,2022-2023,0.0,0.0,D
P1,23/10/2022,Chaves,Gil Vicente,3,1,H,2022-2023,0.0,1.0,A
P1,23/10/2022,Guimaraes,Boavista,3,2,H,2022-2023,1.0,1.0,D
P1,24/10/2022,Rio Ave,Portimonense,1,0,H,2022-2023,1.0,0.0,H
P1,28/10/2022,Pacos Ferreira,Maritimo,0,1,A,2022-2023,0.0,1.0,A
P1,29/10/2022,Santa Clara,Porto,1,1,D,2022-2023,0.0,1.0,A
P1,29/10/2022,Benfica,Chaves,5,0,H,2022-2023,3.0,0.0,H
P1,29/10/2022,Arouca,Sp Lisbon,1,0,H,2022-2023,0.0,0.0,D
P1,30/10/2022,Boavista,Vizela,2,2,D,2022-2023,1.0,2.0,A
P1,30/10/2022,Portimonense,Estoril,1,1,D,2022-2023,0.0,1.0,A
P1,30/10/2022,Casa Pia,Rio Ave,1,0,H,2022-2023,0.0,0.0,D
P1,30/10/2022,Gil Vicente,Sp Braga,0,1,A,2022-2023,0.0,0.0,D
P1,31/10/2022,Guimaraes,Famalicao,3,2,H,2022-2023,1.0,0.0,H
P1,04/11/2022,Gil Vicente,Portimonense,1,2,A,2022-2023,1.0,1.0,D
P1,05/11/2022,Vizela,Arouca,0,1,A,2022-2023,0.0,1.0,A
P1,05/11/2022,Porto,Pacos Ferreira,4,0,H,2022-2023,3.0,0.0,H
P1,05/11/2022,Sp Lisbon,Guimaraes,3,0,H,2022-2023,2.0,0.0,H
P1,06/11/2022,Rio Ave,Boavista,1,0,H,2022-2023,0.0,0.0,D
P1,06/11/2022,Maritimo,Famalicao,0,0,D,2022-2023,0.0,0.0,D
P1,06/11/2022,Sp Braga,Casa Pia,0,1,A,2022-2023,0.0,1.0,A
P1,06/11/2022,Estoril,Benfica,1,5,A,2022-2023,0.0,3.0,A
P1,07/11/2022,Chaves,Santa Clara,0,0,D,2022-2023,0.0,0.0,D
P1,12/11/2022,Arouca,Rio Ave,0,1,A,2022-2023,0.0,0.0,D
P1,12/11/2022,Boavista,Porto,1,4,A,2022-2023,0.0,1.0,A
P1,13/11/2022,Guimaraes,Maritimo,1,0,H,2022-2023,0.0,0.0,D
P1,13/11/2022,Pacos Ferreira,Vizela,0,2,A,2022-2023,0.0,0.0,D
P1,13/11/2022,Benfica,Gil Vicente,3,1,H,2022-2023,2.0,1.0,H
P1,13/11/2022,Casa Pia,Chaves,1,2,A,2022-2023,1.0,0.0,H
P1,13/11/2022,Portimonense,Sp Braga,1,2,A,2022-2023,1.0,0.0,H
P1,13/11/2022,Famalicao,Sp Lisbon,1,2,A,2022-2023,0.0,2.0,A
P1,14/11/2022,Santa Clara,Estoril,3,1,H,2022-2023,2.0,1.0,H
P1,23/12/2022,Rio Ave,Maritimo,1,1,D,2022-2023,1.0,1.0,D
P1,28/12/2022,Portimonense,Casa Pia,1,2,A,2022-2023,1.0,1.0,D
P1,28/12/2022,Porto,Arouca,5,1,H,2022-2023,3.0,0.0,H
P1,29/12/2022,Gil Vicente,Santa Clara,1,0,H,2022-2023,1.0,0.0,H
P1,29/12/2022,Sp Lisbon,Pacos Ferreira,3,0,H,2022-2023,3.0,0.0,H
P1,30/12/2022,Chaves,Famalicao,0,2,A,2022-2023,0.0,1.0,A
P1,30/12/2022,Vizela,Guimaraes,3,0,H,2022-2023,1.0,0.0,H
P1,30/12/2022,Sp Braga,Benfica,3,0,H,2022-2023,2.0,0.0,H
P1,05/01/2023,Santa Clara,Sp Braga,0,4,A,2022-2023,0.0,2.0,A
P1,06/01/2023,Benfica,Portimonense,1,0,H,2022-2023,1.0,0.0,H
P1,06/01/2023,Famalicao,Vizela,2,1,H,2022-2023,1.0,0.0,H
P1,07/01/2023,Arouca,Estoril,2,0,H,2022-2023,1.0,0.0,H
P1,07/01/2023,Guimaraes,Rio Ave,0,0,D,2022-2023,0.0,0.0,D
P1,07/01/2023,Casa Pia,Porto,0,0,D,2022-2023,0.0,0.0,D
P1,08/01/2023,Pacos Ferreira,Chaves,1,1,D,2022-2023,0.0,0.0,D
P1,08/01/2023,Maritimo,Sp Lisbon,1,0,H,2022-2023,0.0,0.0,D
P1,08/01/2023,Boavista,Gil Vicente,1,0,H,2022-2023,1.0,0.0,H
P1,13/01/2023,Portimonense,Santa Clara,0,0,D,2022-2023,0.0,0.0,D
P1,14/01/2023,Vizela,Maritimo,3,0,H,2022-2023,2.0,0.0,H
P1,14/01/2023,Rio Ave,Pacos Ferreira,0,1,A,2022-2023,0.0,1.0,A
P1,14/01/2023,Sp Braga,Boavista,1,0,H,2022-2023,0.0,0.0,D
P1,15/01/2023,Chaves,Arouca,1,1,D,2022-2023,1.0,0.0,H
P1,15/01/2023,Benfica,Sp Lisbon,2,2,D,2022-2023,1.0,1.0,D
P1,15/01/2023,Porto,Famalicao,4,1,H,2022-2023,3.0,0.0,H
P1,16/01/2023,Estoril,Casa Pia,2,0,H,2022-2023,1.0,0.0,H
P1,16/01/2023,Gil Vicente,Guimaraes,2,1,H,2022-2023,1.0,1.0,D
P1,20/01/2023,Arouca,Portimonense,4,0,H,2022-2023,2.0,0.0,H
P1,20/01/2023,Sp Lisbon,Vizela,2,1,H,2022-2023,0.0,0.0,D
P1,21/01/2023,Pacos Ferreira,Sp Braga,1,2,A,2022-2023,0.0,0.0,D
P1,21/01/2023,Santa Clara,Benfica,0,3,A,2022-2023,0.0,2.0,A
P1,21/01/2023,Guimaraes,Porto,0,1,A,2022-2023,0.0,1.0,A
P1,22/01/2023,Maritimo,Estoril,1,0,H,2022-2023,1.0,0.0,H
P1,22/01/2023,Casa Pia,Gil Vicente,1,3,A,2022-2023,0.0,0.0,D
P1,22/01/2023,Famalicao,Rio Ave,0,0,D,2022-2023,0.0,0.0,D
P1,23/01/2023,Boavista,Chaves,1,1,D,2022-2023,1.0,0.0,H
P1,26/01/2023,Pacos Ferreira,Benfica,0,2,A,2022-2023,0.0,2.0,A
P1,29/01/2023,Casa Pia,Santa Clara,2,1,H,2022-2023,0.0,0.0,D
P1,29/01/2023,Vizela,Rio Ave,3,1,H,2022-2023,0.0,1.0,A
P1,29/01/2023,Boavista,Portimonense,4,2,H,2022-2023,0.0,0.0,D
P1,29/01/2023,Famalicao,Estoril,1,0,H,2022-2023,0.0,0.0,D
P1,30/01/2023,Guimaraes,Chaves,2,1,H,2022-2023,1.0,0.0,H
P1,31/01/2023,Pacos Ferreira,Gil Vicente,2,1,H,2022-2023,1.0,0.0,H
P1,31/01/2023,Arouca,Benfica,0,3,A,2022-2023,0.0,1.0,A
P1,01/02/2023,Maritimo,Porto,0,2,A,2022-2023,0.0,0.0,D
P1,01/02/2023,Sp Lisbon,Sp Braga,5,0,H,2022-2023,1.0,0.0,H
P1,04/02/2023,Santa Clara,Boavista,2,2,D,2022-2023,0.0,1.0,A
P1,04/02/2023,Benfica,Casa Pia,3,0,H,2022-2023,2.0,0.0,H
P1,04/02/2023,Estoril,Guimaraes,0,1,A,2022-2023,0.0,1.0,A
P1,05/02/2023,Chaves,Maritimo,2,1,H,2022-2023,2.0,1.0,H
P1,05/02/2023,Sp Braga,Famalicao,4,1,H,2022-2023,1.0,0.0,H
P1,05/02/2023,Porto,Vizela,2,0,H,2022-2023,1.0,0.0,H
P1,05/02/2023,Gil Vicente,Arouca,1,1,D,2022-2023,1.0,1.0,D
P1,06/02/2023,Portimonense,Pacos Ferreira,1,0,H,2022-2023,0.0,0.0,D
P1,06/02/2023,Rio Ave,Sp Lisbon,0,1,A,2022-2023,0.0,0.0,D
P1,09/02/2023,Estoril,Boavista,2,1,H,2022-2023,0.0,1.0,A
P1,10/02/2023,Vizela,Chaves,0,0,D,2022-2023,0.0,0.0,D
P1,11/02/2023,Arouca,Santa Clara,1,0,H,2022-2023,0.0,0.0,D
P1,11/02/2023,Guimaraes,Portimonense,1,0,H,2022-2023,1.0,0.0,H
P1,12/02/2023,Famalicao,Gil Vicente,0,1,A,2022-2023,0.0,0.0,D
P1,12/02/2023,Sp Lisbon,Porto,1,2,A,2022-2023,0.0,0.0,D
P1,12/02/2023,Maritimo,Sp Braga,1,2,A,2022-2023,1.0,2.0,A
P1,13/02/2023,Rio Ave,Estoril,2,0,H,2022-2023,0.0,0.0,D
P1,13/02/2023,Boavista,Casa Pia,0,0,D,2022-2023,0.0,0.0,D
P1,17/02/2023,Gil Vicente,Vizela,1,1,D,2022-2023,0.0,0.0,D
P1,18/02/2023,Estoril,Pacos Ferreira,1,3,A,2022-2023,0.0,2.0,A
P1,18/02/2023,Portimonense,Maritimo,2,1,H,2022-2023,0.0,1.0,A
P1,18/02/2023,Porto,Rio Ave,1,0,H,2022-2023,1.0,0.0,H
P1,19/02/2023,Santa Clara,Famalicao,1,3,A,2022-2023,0.0,0.0,D
P1,19/02/2023,Sp Braga,Arouca,2,0,H,2022-2023,1.0,0.0,H
P1,19/02/2023,Casa Pia,Guimaraes,0,0,D,2022-2023,0.0,0.0,D
P1,20/02/2023,Chaves,Sp Lisbon,2,3,A,2022-2023,1.0,1.0,D
P1,20/02/2023,Benfica,Boavista,3,1,H,2022-2023,0.0,0.0,D
P1,24/02/2023,Famalicao,Portimonense,1,0,H,2022-2023,0.0,0.0,D
P1,25/02/2023,Arouca,Casa Pia,2,0,H,2022-2023,0.0,0.0,D
P1,25/02/2023,Maritimo,Santa Clara,3,1,H,2022-2023,0.0,1.0,A
P1,25/02/2023,Vizela,Benfica,0,2,A,2022-2023,0.0,1.0,A
P1,26/02/2023,Rio Ave,Chaves,1,0,H,2022-2023,0.0,0.0,D
P1,26/02/2023,Pacos Ferreira,Boavista,1,3,A,2022-2023,0.0,1.0,A
P1,26/02/2023,Porto,Gil Vicente,1,2,A,2022-2023,1.0,2.0,A
P1,27/02/2023,Sp Lisbon,Estoril,2,0,H,2022-2023,1.0,0.0,H
P1,27/02/2023,Guimaraes,Sp Braga,2,1,H,2022-2023,2.0,0.0,H
P1,03/03/2023,Boavista,Arouca,0,0,D,2022-2023,0.0,0.0,D
P1,03/03/2023,Benfica,Famalicao,2,0,H,2022-2023,1.0,0.0,H
P1,04/03/2023,Estoril,Vizela,0,3,A,2022-2023,0.0,2.0,A
P1,04/03/2023,Portimonense,Sp Lisbon,0,1,A,2022-2023,0.0,0.0,D
P1,04/03/2023,Chaves,Porto,1,3,A,2022-2023,0.0,2.0,A
P1,05/03/2023,Gil Vicente,Maritimo,2,0,H,2022-2023,1.0,0.0,H
P1,05/03/2023,Santa Clara,Guimaraes,1,3,A,2022-2023,0.0,3.0,A
P1,05/03/2023,Sp Braga,Rio Ave,2,0,H,2022-2023,1.0,0.0,H
P1,06/03/2023,Casa Pia,Pacos Ferreira,2,1,H,2022-2023,0.0,1.0,A
P1,10/03/2023,Porto,Estoril,3,2,H,2022-2023,2.0,1.0,H
P1,11/03/2023,Chaves,Portimonense,2,0,H,2022-2023,1.0,0.0,H
P1,11/03/2023,Pacos Ferreira,Santa Clara,1,0,H,2022-2023,0.0,0.0,D
P1,11/03/2023,Guimaraes,Arouca,0,2,A,2022-2023,0.0,0.0,D
P1,11/03/2023,Vizela,Sp Braga,0,4,A,2022-2023,0.0,1.0,A
P1,12/03/2023,Rio Ave,Gil Vicente,2,1,H,2022-2023,2.0,0.0,H
P1,12/03/2023,Maritimo,Benfica,0,3,A,2022-2023,0.0,1.0,A
P1,12/03/2023,Sp Lisbon,Boavista,3,0,H,2022-2023,2.0,0.0,H
P1,13/03/2023,Famalicao,Casa Pia,1,0,H,2022-2023,1.0,0.0,H
P1,17/03/2023,Santa Clara,Rio Ave,0,2,A,2022-2023,0.0,0.0,D
P1,18/03/2023,Portimonense,Vizela,0,1,A,2022-2023,0.0,0.0,D
P1,18/03/2023,Arouca,Pacos Ferreira,1,1,D,2022-2023,0.0,0.0,D
P1,18/03/2023,Benfica,Guimaraes,5,1,H,2022-2023,3.0,0.0,H
P1,18/03/2023,Estoril,Chaves,0,2,A,2022-2023,0.0,1.0,A
P1,19/03/2023,Casa Pia,Maritimo,2,0,H,2022-2023,1.0,0.0,H
P1,19/03/2023,Sp Braga,Porto,0,0,D,2022-2023,0.0,0.0,D
P1,19/03/2023,Boavista,Famalicao,1,2,A,2022-2023,0.0,0.0,D
P1,31/03/2023,Estoril,Gil Vicente,1,0,H,2022-2023,1.0,0.0,H
P1,01/04/2023,Vizela,Casa Pia,3,1,H,2022-2023,1.0,1.0,D
P1,01/04/2023,Guimaraes,Pacos Ferreira,0,0,D,2022-2023,0.0,0.0,D
P1,01/04/2023,Sp Lisbon,Santa Clara,3,0,H,2022-2023,2.0,0.0,H
P1,02/04/2023,Chaves,Sp Braga,1,2,A,2022-2023,1.0,1.0,D
P1,02/04/2023,Maritimo,Boavista,4,2,H,2022-2023,2.0,0.0,H
P1,02/04/2023,Rio Ave,Benfica,0,1,A,2022-2023,0.0,0.0,D
P1,02/04/2023,Porto,Portimonense,1,0,H,2022-2023,1.0,0.0,H
P1,03/04/2023,Famalicao,Arouca,0,1,A,2022-2023,0.0,0.0,D
P1,05/04/2023,Gil Vicente,Sp Lisbon,0,0,D,2022-2023,0.0,0.0,D
P1,07/04/2023,Santa Clara,Vizela,0,1,A,2022-2023,0.0,1.0,A
P1,07/04/2023,Benfica,Porto,1,2,A,2022-2023,1.0,1.0,D
P1,07/04/2023,Boavista,Guimaraes,2,1,H,2022-2023,1.0,0.0,H
P1,08/04/2023,Arouca,Maritimo,1,0,H,2022-2023,1.0,0.0,H
P1,08/04/2023,Pacos Ferreira,Famalicao,1,3,A,2022-2023,1.0,1.0,D
P1,08/04/2023,Portimonense,Rio Ave,2,2,D,2022-2023,0.0,1.0,A
P1,08/04/2023,Sp Braga,Estoril,4,1,H,2022-2023,1.0,0.0,H
P1,09/04/2023,Casa Pia,Sp Lisbon,3,4,A,2022-2023,2.0,2.0,D
P1,10/04/2023,Gil Vicente,Chaves,0,0,D,2022-2023,0.0,0.0,D
P1,14/04/2023,Famalicao,Guimaraes,2,1,H,2022-2023,1.0,0.0,H
P1,15/04/2023,Estoril,Portimonense,0,1,A,2022-2023,0.0,0.0,D
P1,15/04/2023,Maritimo,Pacos Ferreira,3,1,H,2022-2023,2.0,0.0,H
P1,15/04/2023,Chaves,Benfica,1,0,H,2022-2023,0.0,0.0,D
P1,15/04/2023,Porto,Santa Clara,2,1,H,2022-2023,1.0,0.0,H
P1,16/04/2023,Rio Ave,Casa Pia,1,1,D,2022-2023,0.0,1.0,A
P1,16/04/2023,Sp Braga,Gil Vicente,1,0,H,2022-2023,1.0,0.0,H
P1,16/04/2023,Sp Lisbon,Arouca,1,1,D,2022-2023,0.0,1.0,A
P1,17/04/2023,Vizela,Boavista,1,1,D,2022-2023,0.0,0.0,D
P1,21/04/2023,Casa Pia,Sp Braga,0,1,A,2022-2023,0.0,0.0,D
P1,22/04/2023,Famalicao,Maritimo,3,2,H,2022-2023,0.0,2.0,A
P1,22/04/2023,Boavista,Rio Ave,3,2,H,2022-2023,3.0,1.0,H
P1,22/04/2023,Pacos Ferreira,Porto,0,2,A,2022-2023,0.0,0.0,D
P1,23/04/2023,Portimonense,Gil Vicente,1,0,H,2022-2023,0.0,0.0,D
P1,23/04/2023,Benfica,Estoril,1,0,H,2022-2023,1.0,0.0,H
P1,23/04/2023,Santa Clara,Chaves,1,1,D,2022-2023,0.0,0.0,D
P1,23/04/2023,Arouca,Vizela,1,0,H,2022-2023,1.0,0.0,H
P1,24/04/2023,Guimaraes,Sp Lisbon,0,2,A,2022-2023,0.0,0.0,D
P1,28/04/2023,Rio Ave,Arouca,1,0,H,2022-2023,0.0,0.0,D
P1,29/04/2023,Maritimo,Guimaraes,1,2,A,2022-2023,0.0,1.0,A
P1,29/04/2023,Sp Braga,Portimonense,4,1,H,2022-2023,3.0,1.0,H
P1,29/04/2023,Chaves,Casa Pia,1,0,H,2022-2023,1.0,0.0,H
P1,29/04/2023,Vizela,Pacos Ferreira,1,2,A,2022-2023,0.0,2.0,A
P1,29/04/2023,Gil Vicente,Benfica,0,2,A,2022-2023,0.0,0.0,D
P1,30/04/2023,Estoril,Santa Clara,3,0,H,2022-2023,2.0,0.0,H
P1,30/04/2023,Porto,Boavista,1,0,H,2022-2023,0.0,0.0,D
P1,30/04/2023,Sp Lisbon,Famalicao,2,1,H,2022-2023,1.0,0.0,H
P1,05/05/2023,Casa Pia,Portimonense,1,1,D,2022-2023,0.0,0.0,D
P1,06/05/2023,Santa Clara,Gil Vicente,3,2,H,2022-2023,2.0,0.0,H
P1,06/05/2023,Boavista,Estoril,1,0,H,2022-2023,0.0,0.0,D
P1,06/05/2023,Benfica,Sp Braga,1,0,H,2022-2023,0.0,0.0,D
P1,07/05/2023,Maritimo,Rio Ave,2,2,D,2022-2023,1.0,2.0,A
P1,07/05/2023,Guimaraes,Vizela,3,0,H,2022-2023,2.0,0.0,H
P1,07/05/2023,Pacos Ferreira,Sp Lisbon,0,4,A,2022-2023,0.0,2.0,A
P1,08/05/2023,Famalicao,Chaves,1,2,A,2022-2023,0.0,0.0,D
P1,08/05/2023,Arouca,Porto,0,1,A,2022-2023,0.0,1.0,A
P1,12/05/2023,Gil Vicente,Boavista,3,1,H,2022-2023,1.0,0.0,H
P1,13/05/2023,Chaves,Pacos Ferreira,2,0,H,2022-2023,0.0,0.0,D
P1,13/05/2023,Vizela,Famalicao,0,0,D,2022-2023,0.0,0.0,D
P1,13/05/2023,Portimonense,Benfica,1,5,A,2022-2023,1.0,3.0,A
P1,13/05/2023,Sp Lisbon,Maritimo,2,1,H,2022-2023,0.0,1.0,A
